loiczid;csquarecode;lname;occurrence
46434;7500:373:3;cygnus olor;t
46434;7500:373:3;esox lucius;t
46434;7500:373:3;gallinago gallinago;t
46434;7500:373:3;gallinula chloropus;t
46434;7500:373:3;gasterosteus aculeatus;t
46434;7500:373:3;lutra lutra;t
46434;7500:373:3;myocastor coypus;t
46434;7500:373:3;myotis daubentonii;t
46434;7500:373:3;neomys fodiens;t
46434;7500:373:3;neovison vison;t
46434;7500:373:3;numenius arquata;t
46434;7500:373:3;perca fluviatilis;t
46434;7500:373:3;phalacrocorax carbo;t
46434;7500:373:3;rana temporaria;t
46434;7500:373:3;rattus norvegicus;t
46434;7500:373:3;riparia riparia;t
46434;7500:373:3;salmo salar;t
46434;7500:373:3;salmo trutta;t
46434;7500:373:3;sternula albifrons;t
46435;7500:372:4;anguilla anguilla;t
46435;7500:372:4;ardea cinerea;t
46435;7500:372:4;bufo bufo;t
46435;7500:372:4;carychium minimum;t
46435;7500:372:4;crex crex;t
46435;7500:372:4;gallinago gallinago;t
46435;7500:372:4;gasterosteus aculeatus;t
46435;7500:372:4;lutra lutra;t
46435;7500:372:4;mustela putorius;t
46435;7500:372:4;numenius arquata;t
46435;7500:372:4;perca fluviatilis;t
46435;7500:372:4;phalacrocorax carbo;t
46435;7500:372:4;phoxinus phoxinus;t
46435;7500:372:4;rana temporaria;t
46435;7500:372:4;rattus norvegicus;t
46435;7500:372:4;salmo salar;t
46435;7500:372:4;salmo trutta;t
46436;7500:372:3;anguilla anguilla;t
46436;7500:372:3;ardea cinerea;t
46436;7500:372:3;bufo bufo;t
46436;7500:372:3;carychium minimum;t
46436;7500:372:3;crex crex;t
46436;7500:372:3;gallinago gallinago;t
46436;7500:372:3;gasterosteus aculeatus;t
46436;7500:372:3;lutra lutra;t
46436;7500:372:3;myotis daubentonii;t
46436;7500:372:3;numenius arquata;t
46436;7500:372:3;perca fluviatilis;t
46436;7500:372:3;phoxinus phoxinus;t
46436;7500:372:3;rana temporaria;t
46436;7500:372:3;rattus norvegicus;t
46436;7500:372:3;salmo salar;t
46436;7500:372:3;salmo trutta;t
46437;7500:371:4;anguilla anguilla;t
46437;7500:371:4;ardea cinerea;t
46437;7500:371:4;aythya fuligula;t
46437;7500:371:4;botaurus stellaris;t
46437;7500:371:4;bucephala clangula;t
46437;7500:371:4;bufo bufo;t
46437;7500:371:4;carychium minimum;t
46437;7500:371:4;crex crex;t
46437;7500:371:4;cygnus olor;t
46437;7500:371:4;esox lucius;t
46437;7500:371:4;gallinago gallinago;t
46437;7500:371:4;gallinula chloropus;t
46437;7500:371:4;gasterosteus aculeatus;t
46437;7500:371:4;hydrocoloeus minutus;t
46437;7500:371:4;lutra lutra;t
46437;7500:371:4;myotis daubentonii;t
46437;7500:371:4;neomys fodiens;t
46437;7500:371:4;numenius arquata;t
46437;7500:371:4;perca fluviatilis;t
46437;7500:371:4;phalacrocorax carbo;t
46437;7500:371:4;platalea leucorodia;t
46437;7500:371:4;rana temporaria;t
46437;7500:371:4;salmo salar;t
46437;7500:371:4;salmo trutta;t
46437;7500:371:4;sternula albifrons;t
46460;1500:479:4;hydroprogne caspia;t
46461;1501:370:3;hydrocoloeus minutus;t
46461;1501:370:3;sternula albifrons;t
46464;1501:371:4;abramis brama;t
46464;1501:371:4;alces alces;t
46464;1501:371:4;anguilla anguilla;t
46464;1501:371:4;anser albifrons;t
46464;1501:371:4;ardea cinerea;t
46464;1501:371:4;arvicola terrestris;t
46464;1501:371:4;aythya fuligula;t
46464;1501:371:4;botaurus stellaris;t
46464;1501:371:4;bucephala clangula;t
46464;1501:371:4;bufo bufo;t
46464;1501:371:4;castor fiber;t
46464;1501:371:4;cinclus cinclus;t
46464;1501:371:4;crex crex;t
46464;1501:371:4;cygnus olor;t
46464;1501:371:4;egretta garzetta;t
46464;1501:371:4;esox lucius;t
46464;1501:371:4;gallinago gallinago;t
46464;1501:371:4;gallinula chloropus;t
46464;1501:371:4;gasterosteus aculeatus;t
46464;1501:371:4;gavia arctica;t
46464;1501:371:4;glareola pratincola;t
46464;1501:371:4;hydrocoloeus minutus;t
46464;1501:371:4;hydroprogne caspia;t
46464;1501:371:4;leuciscus idus;t
46464;1501:371:4;lutra lutra;t
46464;1501:371:4;mergus merganser;t
46464;1501:371:4;myotis daubentonii;t
46464;1501:371:4;neomys fodiens;t
46464;1501:371:4;numenius arquata;t
46464;1501:371:4;oxyura jamaicensis;t
46464;1501:371:4;pandion haliaetus;t
46464;1501:371:4;phalacrocorax carbo;t
46464;1501:371:4;phoxinus phoxinus;t
46464;1501:371:4;rana arvalis;t
46464;1501:371:4;rana temporaria;t
46464;1501:371:4;rattus norvegicus;t
46464;1501:371:4;riparia riparia;t
46464;1501:371:4;rutilus rutilus;t
46464;1501:371:4;salmo salar;t
46464;1501:371:4;salmo trutta;t
46464;1501:371:4;salvelinus alpinus;t
46464;1501:371:4;sternula albifrons;t
46464;1501:371:4;succinea putris;t
46464;1501:371:4;triturus cristatus;t
46464;1501:371:4;vertigo angustior;t
46465;1501:372:3;abramis brama;t
46465;1501:372:3;alburnus alburnus;t
46465;1501:372:3;alces alces;t
46465;1501:372:3;anguilla anguilla;t
46465;1501:372:3;anser albifrons;t
46465;1501:372:3;aplexa hypnorum;t
46465;1501:372:3;ardea cinerea;t
46465;1501:372:3;aythya fuligula;t
46465;1501:372:3;botaurus stellaris;t
46465;1501:372:3;bucephala clangula;t
46465;1501:372:3;bufo bufo;t
46465;1501:372:3;carychium minimum;t
46465;1501:372:3;castor fiber;t
46465;1501:372:3;cinclus cinclus;t
46465;1501:372:3;cottus gobio;t
46465;1501:372:3;crex crex;t
46465;1501:372:3;cygnus olor;t
46465;1501:372:3;cyprinus carpio;t
46465;1501:372:3;egretta garzetta;t
46465;1501:372:3;esox lucius;t
46465;1501:372:3;galba truncatula;t
46465;1501:372:3;gallinago gallinago;t
46465;1501:372:3;gallinula chloropus;t
46465;1501:372:3;gasterosteus aculeatus;t
46465;1501:372:3;gavia arctica;t
46465;1501:372:3;gymnocephalus cernuus;t
46465;1501:372:3;hydrocoloeus minutus;t
46465;1501:372:3;hydroprogne caspia;t
46465;1501:372:3;leuciscus idus;t
46465;1501:372:3;leuciscus leuciscus;t
46465;1501:372:3;lota lota;t
46465;1501:372:3;mergus merganser;t
46465;1501:372:3;myotis daubentonii;t
46465;1501:372:3;neomys fodiens;t
46465;1501:372:3;numenius arquata;t
46465;1501:372:3;nycticorax nycticorax;t
46465;1501:372:3;pandion haliaetus;t
46465;1501:372:3;perca fluviatilis;t
46465;1501:372:3;phalacrocorax carbo;t
46465;1501:372:3;phoxinus phoxinus;t
46465;1501:372:3;rana arvalis;t
46465;1501:372:3;rana temporaria;t
46465;1501:372:3;riparia riparia;t
46465;1501:372:3;rutilus rutilus;t
46465;1501:372:3;salmo salar;t
46465;1501:372:3;salmo trutta;t
46465;1501:372:3;salvelinus alpinus;t
46465;1501:372:3;sternula albifrons;t
46465;1501:372:3;succinea putris;t
46465;1501:372:3;tinca tinca;t
46465;1501:372:3;triturus cristatus;t
46465;1501:372:3;vertigo angustior;t
46465;1501:372:3;zonitoides nitidus;t
46466;1501:372:4;abramis brama;t
46466;1501:372:4;alces alces;t
46466;1501:372:4;anguilla anguilla;t
46466;1501:372:4;anser albifrons;t
46466;1501:372:4;ardea cinerea;t
46466;1501:372:4;arvicola terrestris;t
46466;1501:372:4;aythya fuligula;t
46466;1501:372:4;botaurus stellaris;t
46466;1501:372:4;bucephala clangula;t
46466;1501:372:4;bufo bufo;t
46466;1501:372:4;cinclus cinclus;t
46466;1501:372:4;crex crex;t
46466;1501:372:4;cygnus olor;t
46466;1501:372:4;esox lucius;t
46466;1501:372:4;gallinago gallinago;t
46466;1501:372:4;gallinula chloropus;t
46466;1501:372:4;gasterosteus aculeatus;t
46466;1501:372:4;gavia arctica;t
46466;1501:372:4;gymnocephalus cernuus;t
46466;1501:372:4;hydrocoloeus minutus;t
46466;1501:372:4;hydroprogne caspia;t
46466;1501:372:4;lota lota;t
46466;1501:372:4;lymnaea stagnalis;t
46466;1501:372:4;mergus merganser;t
46466;1501:372:4;myotis daubentonii;t
46466;1501:372:4;numenius arquata;t
46466;1501:372:4;perca fluviatilis;t
46466;1501:372:4;phalacrocorax carbo;t
46466;1501:372:4;phoxinus phoxinus;t
46466;1501:372:4;rana temporaria;t
46466;1501:372:4;riparia riparia;t
46466;1501:372:4;rutilus rutilus;t
46466;1501:372:4;salmo salar;t
46466;1501:372:4;salmo trutta;t
46466;1501:372:4;sternula albifrons;t
46466;1501:372:4;tinca tinca;t
46466;1501:372:4;triturus cristatus;t
46467;1501:373:3;abramis brama;t
46467;1501:373:3;alces alces;t
46467;1501:373:3;anguilla anguilla;t
46467;1501:373:3;anser albifrons;t
46467;1501:373:3;aplexa hypnorum;t
46467;1501:373:3;ardea cinerea;t
46467;1501:373:3;aythya fuligula;t
46467;1501:373:3;botaurus stellaris;t
46467;1501:373:3;bucephala clangula;t
46467;1501:373:3;bufo bufo;t
46467;1501:373:3;carychium minimum;t
46467;1501:373:3;castor fiber;t
46467;1501:373:3;cinclus cinclus;t
46467;1501:373:3;crex crex;t
46467;1501:373:3;cygnus olor;t
46467;1501:373:3;deroceras laeve;t
46467;1501:373:3;esox lucius;t
46467;1501:373:3;galba truncatula;t
46467;1501:373:3;gallinago gallinago;t
46467;1501:373:3;gallinula chloropus;t
46467;1501:373:3;gavia arctica;t
46467;1501:373:3;hydrocoloeus minutus;t
46467;1501:373:3;hydroprogne caspia;t
46467;1501:373:3;lota lota;t
46467;1501:373:3;lutra lutra;t
46467;1501:373:3;lymnaea stagnalis;t
46467;1501:373:3;margaritifera margaritifera;t
46467;1501:373:3;mergus merganser;t
46467;1501:373:3;myotis daubentonii;t
46467;1501:373:3;numenius arquata;t
46467;1501:373:3;nycticorax nycticorax;t
46467;1501:373:3;oxyura jamaicensis;t
46467;1501:373:3;pandion haliaetus;t
46467;1501:373:3;perca fluviatilis;t
46467;1501:373:3;phalacrocorax carbo;t
46467;1501:373:3;phoxinus phoxinus;t
46467;1501:373:3;rana arvalis;t
46467;1501:373:3;rana temporaria;t
46467;1501:373:3;riparia riparia;t
46467;1501:373:3;rutilus rutilus;t
46467;1501:373:3;salmo trutta;t
46467;1501:373:3;sternula albifrons;t
46467;1501:373:3;succinea putris;t
46467;1501:373:3;triturus cristatus;t
46468;1501:373:4;abramis brama;t
46468;1501:373:4;alburnus alburnus;t
46468;1501:373:4;alces alces;t
46468;1501:373:4;anguilla anguilla;t
46468;1501:373:4;anser albifrons;t
46468;1501:373:4;ardea cinerea;t
46468;1501:373:4;aythya fuligula;t
46468;1501:373:4;botaurus stellaris;t
46468;1501:373:4;bucephala clangula;t
46468;1501:373:4;bufo bufo;t
46468;1501:373:4;carychium minimum;t
46468;1501:373:4;castor fiber;t
46468;1501:373:4;cinclus cinclus;t
46468;1501:373:4;crex crex;t
46468;1501:373:4;cygnus olor;t
46468;1501:373:4;deroceras laeve;t
46468;1501:373:4;esox lucius;t
46468;1501:373:4;galba truncatula;t
46468;1501:373:4;gallinago gallinago;t
46468;1501:373:4;gallinula chloropus;t
46468;1501:373:4;gavia arctica;t
46468;1501:373:4;gymnocephalus cernuus;t
46468;1501:373:4;hydrocoloeus minutus;t
46468;1501:373:4;hydroprogne caspia;t
46468;1501:373:4;lota lota;t
46468;1501:373:4;lymnaea stagnalis;t
46468;1501:373:4;margaritifera margaritifera;t
46468;1501:373:4;mergus merganser;t
46468;1501:373:4;mustela putorius;t
46468;1501:373:4;numenius arquata;t
46468;1501:373:4;pandion haliaetus;t
46468;1501:373:4;perca fluviatilis;t
46468;1501:373:4;phalacrocorax carbo;t
46468;1501:373:4;phoxinus phoxinus;t
46468;1501:373:4;rana arvalis;t
46468;1501:373:4;rana temporaria;t
46468;1501:373:4;riparia riparia;t
46468;1501:373:4;rutilus rutilus;t
46468;1501:373:4;salmo trutta;t
46468;1501:373:4;succinea putris;t
46468;1501:373:4;tinca tinca;t
46468;1501:373:4;triturus cristatus;t
46469;1501:374:3;abramis brama;t
46469;1501:374:3;alces alces;t
46469;1501:374:3;anser albifrons;t
46469;1501:374:3;ardea cinerea;t
46469;1501:374:3;arvicola terrestris;t
46469;1501:374:3;aythya fuligula;t
46469;1501:374:3;botaurus stellaris;t
46469;1501:374:3;bucephala clangula;t
46469;1501:374:3;bufo bufo;t
46469;1501:374:3;castor fiber;t
46469;1501:374:3;cinclus cinclus;t
46469;1501:374:3;crex crex;t
46469;1501:374:3;cygnus olor;t
46469;1501:374:3;esox lucius;t
46469;1501:374:3;gallinago gallinago;t
46469;1501:374:3;gallinula chloropus;t
46469;1501:374:3;gasterosteus aculeatus;t
46469;1501:374:3;gavia arctica;t
46469;1501:374:3;gymnocephalus cernuus;t
46469;1501:374:3;hydrocoloeus minutus;t
46469;1501:374:3;hydroprogne caspia;t
46469;1501:374:3;lota lota;t
46469;1501:374:3;lutra lutra;t
46469;1501:374:3;lymnaea stagnalis;t
46469;1501:374:3;mergus merganser;t
46469;1501:374:3;myotis daubentonii;t
46469;1501:374:3;numenius arquata;t
46469;1501:374:3;pandion haliaetus;t
46469;1501:374:3;perca fluviatilis;t
46469;1501:374:3;phalacrocorax carbo;t
46469;1501:374:3;phoxinus phoxinus;t
46469;1501:374:3;rana temporaria;t
46469;1501:374:3;riparia riparia;t
46469;1501:374:3;rutilus rutilus;t
46469;1501:374:3;salmo salar;t
46469;1501:374:3;salmo trutta;t
46469;1501:374:3;sternula albifrons;t
46469;1501:374:3;succinea putris;t
46469;1501:374:3;thymallus thymallus;t
46469;1501:374:3;tinca tinca;t
46469;1501:374:3;triturus cristatus;t
46469;1501:374:3;zonitoides nitidus;t
46470;1501:374:4;abramis brama;t
46470;1501:374:4;alburnus alburnus;t
46470;1501:374:4;alces alces;t
46470;1501:374:4;anser albifrons;t
46470;1501:374:4;aplexa hypnorum;t
46470;1501:374:4;ardea cinerea;t
46470;1501:374:4;aythya fuligula;t
46470;1501:374:4;botaurus stellaris;t
46470;1501:374:4;bucephala clangula;t
46470;1501:374:4;bufo bufo;t
46470;1501:374:4;carassius carassius;t
46470;1501:374:4;castor fiber;t
46470;1501:374:4;cinclus cinclus;t
46470;1501:374:4;cottus gobio;t
46470;1501:374:4;crex crex;t
46470;1501:374:4;cygnus olor;t
46470;1501:374:4;esox lucius;t
46470;1501:374:4;galba truncatula;t
46470;1501:374:4;gallinago gallinago;t
46470;1501:374:4;gallinula chloropus;t
46470;1501:374:4;gavia arctica;t
46470;1501:374:4;gymnocephalus cernuus;t
46470;1501:374:4;hydrocoloeus minutus;t
46470;1501:374:4;hydroprogne caspia;t
46470;1501:374:4;lota lota;t
46470;1501:374:4;lutra lutra;t
46470;1501:374:4;lymnaea stagnalis;t
46470;1501:374:4;mergus merganser;t
46470;1501:374:4;myotis daubentonii;t
46470;1501:374:4;numenius arquata;t
46470;1501:374:4;pandion haliaetus;t
46470;1501:374:4;perca fluviatilis;t
46470;1501:374:4;phalacrocorax carbo;t
46470;1501:374:4;phoxinus phoxinus;t
46470;1501:374:4;rana temporaria;t
46470;1501:374:4;riparia riparia;t
46470;1501:374:4;rutilus rutilus;t
46470;1501:374:4;salmo trutta;t
46470;1501:374:4;salvelinus alpinus;t
46470;1501:374:4;scardinius erythrophthalmus;t
46470;1501:374:4;tinca tinca;t
46470;1501:374:4;triturus cristatus;t
46471;1501:475:3;abramis brama;t
46471;1501:475:3;alburnus alburnus;t
46471;1501:475:3;alces alces;t
46471;1501:475:3;anguilla anguilla;t
46471;1501:475:3;anser albifrons;t
46471;1501:475:3;ardea cinerea;t
46471;1501:475:3;aythya fuligula;t
46471;1501:475:3;botaurus stellaris;t
46471;1501:475:3;bubulcus ibis;t
46471;1501:475:3;bucephala clangula;t
46471;1501:475:3;carychium minimum;t
46471;1501:475:3;cinclus cinclus;t
46471;1501:475:3;crex crex;t
46471;1501:475:3;cygnus olor;t
46471;1501:475:3;deroceras laeve;t
46471;1501:475:3;esox lucius;t
46471;1501:475:3;gallinago gallinago;t
46471;1501:475:3;gallinula chloropus;t
46471;1501:475:3;gavia arctica;t
46471;1501:475:3;gymnocephalus cernuus;t
46471;1501:475:3;hydrocoloeus minutus;t
46471;1501:475:3;hydroprogne caspia;t
46471;1501:475:3;lota lota;t
46471;1501:475:3;lutra lutra;t
46471;1501:475:3;lymnaea stagnalis;t
46471;1501:475:3;margaritifera margaritifera;t
46471;1501:475:3;mergus merganser;t
46471;1501:475:3;myotis daubentonii;t
46471;1501:475:3;numenius arquata;t
46471;1501:475:3;perca fluviatilis;t
46471;1501:475:3;phalacrocorax carbo;t
46471;1501:475:3;phoxinus phoxinus;t
46471;1501:475:3;riparia riparia;t
46471;1501:475:3;rutilus rutilus;t
46471;1501:475:3;salmo trutta;t
46471;1501:475:3;scardinius erythrophthalmus;t
46471;1501:475:3;sternula albifrons;t
46471;1501:475:3;succinea putris;t
46471;1501:475:3;tinca tinca;t
46471;1501:475:3;triturus cristatus;t
46471;1501:475:3;zonitoides nitidus;t
46472;1501:475:4;abramis brama;t
46472;1501:475:4;alburnus alburnus;t
46472;1501:475:4;alces alces;t
46472;1501:475:4;anguilla anguilla;t
46472;1501:475:4;anser albifrons;t
46472;1501:475:4;ardea cinerea;t
46472;1501:475:4;aythya fuligula;t
46472;1501:475:4;botaurus stellaris;t
46472;1501:475:4;bucephala clangula;t
46472;1501:475:4;bufo bufo;t
46472;1501:475:4;carychium minimum;t
46472;1501:475:4;cinclus cinclus;t
46472;1501:475:4;cottus gobio;t
46472;1501:475:4;crex crex;t
46472;1501:475:4;cygnus olor;t
46472;1501:475:4;deroceras laeve;t
46472;1501:475:4;esox lucius;t
46472;1501:475:4;galba truncatula;t
46472;1501:475:4;gallinago gallinago;t
46472;1501:475:4;gallinula chloropus;t
46472;1501:475:4;gavia arctica;t
46472;1501:475:4;gymnocephalus cernuus;t
46472;1501:475:4;hydrocoloeus minutus;t
46472;1501:475:4;hydroprogne caspia;t
46472;1501:475:4;leuciscus idus;t
46472;1501:475:4;lota lota;t
46472;1501:475:4;lutra lutra;t
46472;1501:475:4;lymnaea stagnalis;t
46472;1501:475:4;mergus merganser;t
46472;1501:475:4;myotis daubentonii;t
46472;1501:475:4;numenius arquata;t
46472;1501:475:4;pandion haliaetus;t
46472;1501:475:4;perca fluviatilis;t
46472;1501:475:4;phalacrocorax carbo;t
46472;1501:475:4;phoxinus phoxinus;t
46472;1501:475:4;riparia riparia;t
46472;1501:475:4;rutilus rutilus;t
46472;1501:475:4;salmo trutta;t
46472;1501:475:4;scardinius erythrophthalmus;t
46472;1501:475:4;sternula albifrons;t
46472;1501:475:4;succinea putris;t
46472;1501:475:4;tinca tinca;t
46472;1501:475:4;triturus cristatus;t
46472;1501:475:4;zonitoides nitidus;t
46473;1501:476:3;abramis brama;t
46473;1501:476:3;alburnus alburnus;t
46473;1501:476:3;alces alces;t
46473;1501:476:3;anguilla anguilla;t
46473;1501:476:3;anser albifrons;t
46473;1501:476:3;ardea cinerea;t
46473;1501:476:3;aythya fuligula;t
46473;1501:476:3;botaurus stellaris;t
46473;1501:476:3;bucephala clangula;t
46473;1501:476:3;bufo bufo;t
46473;1501:476:3;carassius carassius;t
46473;1501:476:3;cinclus cinclus;t
46473;1501:476:3;cobitis taenia;t
46473;1501:476:3;crex crex;t
46473;1501:476:3;cygnus olor;t
46473;1501:476:3;esox lucius;t
46473;1501:476:3;gallinago gallinago;t
46473;1501:476:3;gallinula chloropus;t
46473;1501:476:3;gasterosteus aculeatus;t
46473;1501:476:3;gavia arctica;t
46473;1501:476:3;gymnocephalus cernuus;t
46473;1501:476:3;hydrocoloeus minutus;t
46473;1501:476:3;hydroprogne caspia;t
46473;1501:476:3;lota lota;t
46473;1501:476:3;lutra lutra;t
46473;1501:476:3;lymnaea stagnalis;t
46473;1501:476:3;mergus merganser;t
46473;1501:476:3;numenius arquata;t
46473;1501:476:3;perca fluviatilis;t
46473;1501:476:3;phalacrocorax carbo;t
46473;1501:476:3;riparia riparia;t
46473;1501:476:3;rutilus rutilus;t
46473;1501:476:3;salmo trutta;t
46473;1501:476:3;scardinius erythrophthalmus;t
46473;1501:476:3;sternula albifrons;t
46473;1501:476:3;succinea putris;t
46473;1501:476:3;tinca tinca;t
46473;1501:476:3;triturus cristatus;t
46473;1501:476:3;zonitoides nitidus;t
46474;1501:476:4;abramis brama;t
46474;1501:476:4;alburnus alburnus;t
46474;1501:476:4;alces alces;t
46474;1501:476:4;anguilla anguilla;t
46474;1501:476:4;anser albifrons;t
46474;1501:476:4;ardea cinerea;t
46474;1501:476:4;aythya fuligula;t
46474;1501:476:4;blicca bjoerkna;t
46474;1501:476:4;botaurus stellaris;t
46474;1501:476:4;bucephala clangula;t
46474;1501:476:4;cinclus cinclus;t
46474;1501:476:4;coregonus lavaretus;t
46474;1501:476:4;crex crex;t
46474;1501:476:4;cygnus olor;t
46474;1501:476:4;esox lucius;t
46474;1501:476:4;gallinago gallinago;t
46474;1501:476:4;gallinula chloropus;t
46474;1501:476:4;gavia arctica;t
46474;1501:476:4;gymnocephalus cernuus;t
46474;1501:476:4;hydrocoloeus minutus;t
46474;1501:476:4;hydroprogne caspia;t
46474;1501:476:4;leuciscus idus;t
46474;1501:476:4;lota lota;t
46474;1501:476:4;lymnaea stagnalis;t
46474;1501:476:4;mergus merganser;t
46474;1501:476:4;neomys fodiens;t
46474;1501:476:4;numenius arquata;t
46474;1501:476:4;pandion haliaetus;t
46474;1501:476:4;perca fluviatilis;t
